raceId,year,round,date,race_name,constructorId,constructorRef,team,team_points,best_finish,win,podium,best_grid_position,pole_position,team_mapping,sponsor,ticker,exchange,start_year,end_year,include_main_model,sponsor_type,source_url,notes
1141,2024,21,2024-11-03,São Paulo Grand Prix,6,ferrari,Ferrari,20.0,5,0,0,6,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1141,2024,21,2024-11-03,São Paulo Grand Prix,6,ferrari,Ferrari,20.0,5,0,0,6,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1141,2024,21,2024-11-03,São Paulo Grand Prix,1,mclaren,McLaren,27.0,6,0,0,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1141,2024,21,2024-11-03,São Paulo Grand Prix,1,mclaren,McLaren,27.0,6,0,0,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1141,2024,21,2024-11-03,São Paulo Grand Prix,131,mercedes,Mercedes,16.0,4,0,0,2,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1141,2024,21,2024-11-03,São Paulo Grand Prix,131,mercedes,Mercedes,16.0,4,0,0,2,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1141,2024,21,2024-11-03,São Paulo Grand Prix,9,red_bull,Red Bull,32.0,1,1,1,12,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,17,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,1,mclaren,McLaren,15.0,6,0,0,6,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,1,mclaren,McLaren,15.0,6,0,0,6,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,131,mercedes,Mercedes,43.0,1,1,1,1,1,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,131,mercedes,Mercedes,43.0,1,1,1,1,1,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1142,2024,22,2024-11-23,Las Vegas Grand Prix,9,red_bull,Red Bull,11.0,5,0,0,5,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1143,2024,23,2024-12-01,Qatar Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,8,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1143,2024,23,2024-12-01,Qatar Grand Prix,6,ferrari,Ferrari,35.0,2,0,1,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1143,2024,23,2024-12-01,Qatar Grand Prix,6,ferrari,Ferrari,35.0,2,0,1,5,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1143,2024,23,2024-12-01,Qatar Grand Prix,1,mclaren,McLaren,32.0,3,0,1,3,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1143,2024,23,2024-12-01,Qatar Grand Prix,1,mclaren,McLaren,32.0,3,0,1,3,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1143,2024,23,2024-12-01,Qatar Grand Prix,131,mercedes,Mercedes,21.0,4,0,0,2,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1143,2024,23,2024-12-01,Qatar Grand Prix,131,mercedes,Mercedes,21.0,4,0,0,2,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1143,2024,23,2024-12-01,Qatar Grand Prix,9,red_bull,Red Bull,26.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,8,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,6,ferrari,Ferrari,33.0,2,0,1,3,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,6,ferrari,Ferrari,33.0,2,0,1,3,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,1,mclaren,McLaren,26.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,1,mclaren,McLaren,26.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,131,mercedes,Mercedes,22.0,4,0,0,7,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,131,mercedes,Mercedes,22.0,4,0,0,7,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1144,2024,24,2024-12-08,Abu Dhabi Grand Prix,9,red_bull,Red Bull,8.0,6,0,0,5,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1145,2025,1,2025-03-16,Australian Grand Prix,117,aston_martin,Aston Martin,8.0,6,0,0,12,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1145,2025,1,2025-03-16,Australian Grand Prix,6,ferrari,Ferrari,5.0,8,0,0,7,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1145,2025,1,2025-03-16,Australian Grand Prix,1,mclaren,McLaren,27.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1145,2025,1,2025-03-16,Australian Grand Prix,1,mclaren,McLaren,27.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1145,2025,1,2025-03-16,Australian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1145,2025,1,2025-03-16,Australian Grand Prix,131,mercedes,Mercedes,27.0,3,0,1,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1145,2025,1,2025-03-16,Australian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1146,2025,2,2025-03-23,Chinese Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1146,2025,2,2025-03-23,Chinese Grand Prix,6,ferrari,Ferrari,0.0,18,0,0,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1146,2025,2,2025-03-23,Chinese Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1146,2025,2,2025-03-23,Chinese Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1146,2025,2,2025-03-23,Chinese Grand Prix,131,mercedes,Mercedes,23.0,3,0,1,2,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1146,2025,2,2025-03-23,Chinese Grand Prix,131,mercedes,Mercedes,23.0,3,0,1,2,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1146,2025,2,2025-03-23,Chinese Grand Prix,9,red_bull,Red Bull,12.0,4,0,0,4,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1147,2025,3,2025-04-06,Japanese Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1147,2025,3,2025-04-06,Japanese Grand Prix,6,ferrari,Ferrari,18.0,4,0,0,4,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1147,2025,3,2025-04-06,Japanese Grand Prix,1,mclaren,McLaren,33.0,2,0,1,2,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1147,2025,3,2025-04-06,Japanese Grand Prix,1,mclaren,McLaren,33.0,2,0,1,2,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1147,2025,3,2025-04-06,Japanese Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1147,2025,3,2025-04-06,Japanese Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1147,2025,3,2025-04-06,Japanese Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1148,2025,4,2025-04-13,Bahrain Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1148,2025,4,2025-04-13,Bahrain Grand Prix,6,ferrari,Ferrari,22.0,4,0,0,3,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1148,2025,4,2025-04-13,Bahrain Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1148,2025,4,2025-04-13,Bahrain Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1148,2025,4,2025-04-13,Bahrain Grand Prix,131,mercedes,Mercedes,18.0,2,0,1,2,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1148,2025,4,2025-04-13,Bahrain Grand Prix,131,mercedes,Mercedes,18.0,2,0,1,2,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1148,2025,4,2025-04-13,Bahrain Grand Prix,9,red_bull,Red Bull,10.0,6,0,0,7,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,6,ferrari,Ferrari,21.0,3,0,1,4,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,1,mclaren,McLaren,37.0,1,1,1,2,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,1,mclaren,McLaren,37.0,1,1,1,2,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,3,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,3,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1149,2025,5,2025-04-20,Saudi Arabian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1150,2025,6,2025-05-04,Miami Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,17,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1150,2025,6,2025-05-04,Miami Grand Prix,6,ferrari,Ferrari,10.0,7,0,0,8,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1150,2025,6,2025-05-04,Miami Grand Prix,1,mclaren,McLaren,43.0,1,1,1,2,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1150,2025,6,2025-05-04,Miami Grand Prix,1,mclaren,McLaren,43.0,1,1,1,2,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1150,2025,6,2025-05-04,Miami Grand Prix,131,mercedes,Mercedes,23.0,3,0,1,3,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1150,2025,6,2025-05-04,Miami Grand Prix,131,mercedes,Mercedes,23.0,3,0,1,3,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1150,2025,6,2025-05-04,Miami Grand Prix,9,red_bull,Red Bull,13.0,4,0,0,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,5,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,6,ferrari,Ferrari,20.0,4,0,0,11,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,1,mclaren,McLaren,33.0,2,0,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,1,mclaren,McLaren,33.0,2,0,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,131,mercedes,Mercedes,6.0,7,0,0,3,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,131,mercedes,Mercedes,6.0,7,0,0,3,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1151,2025,7,2025-05-18,Emilia Romagna Grand Prix,9,red_bull,Red Bull,26.0,1,1,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1152,2025,8,2025-05-25,Monaco Grand Prix,117,aston_martin,Aston Martin,0.0,15,0,0,7,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1152,2025,8,2025-05-25,Monaco Grand Prix,6,ferrari,Ferrari,28.0,2,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1152,2025,8,2025-05-25,Monaco Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1152,2025,8,2025-05-25,Monaco Grand Prix,1,mclaren,McLaren,40.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1152,2025,8,2025-05-25,Monaco Grand Prix,131,mercedes,Mercedes,0.0,11,0,0,14,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1152,2025,8,2025-05-25,Monaco Grand Prix,131,mercedes,Mercedes,0.0,11,0,0,14,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1152,2025,8,2025-05-25,Monaco Grand Prix,9,red_bull,Red Bull,12.0,4,0,0,5,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1153,2025,9,2025-06-01,Spanish Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,10,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1153,2025,9,2025-06-01,Spanish Grand Prix,6,ferrari,Ferrari,23.0,3,0,1,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1153,2025,9,2025-06-01,Spanish Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1153,2025,9,2025-06-01,Spanish Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1153,2025,9,2025-06-01,Spanish Grand Prix,131,mercedes,Mercedes,12.0,4,0,0,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1153,2025,9,2025-06-01,Spanish Grand Prix,131,mercedes,Mercedes,12.0,4,0,0,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1153,2025,9,2025-06-01,Spanish Grand Prix,9,red_bull,Red Bull,1.0,10,0,0,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1154,2025,10,2025-06-15,Canadian Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,6,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1154,2025,10,2025-06-15,Canadian Grand Prix,6,ferrari,Ferrari,18.0,5,0,0,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1154,2025,10,2025-06-15,Canadian Grand Prix,1,mclaren,McLaren,12.0,4,0,0,3,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1154,2025,10,2025-06-15,Canadian Grand Prix,1,mclaren,McLaren,12.0,4,0,0,3,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1154,2025,10,2025-06-15,Canadian Grand Prix,131,mercedes,Mercedes,40.0,1,1,1,1,1,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1154,2025,10,2025-06-15,Canadian Grand Prix,131,mercedes,Mercedes,40.0,1,1,1,1,1,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1154,2025,10,2025-06-15,Canadian Grand Prix,9,red_bull,Red Bull,18.0,2,0,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1155,2025,11,2025-06-29,Austrian Grand Prix,117,aston_martin,Aston Martin,6.0,7,0,0,11,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1155,2025,11,2025-06-29,Austrian Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1155,2025,11,2025-06-29,Austrian Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1155,2025,11,2025-06-29,Austrian Grand Prix,1,mclaren,McLaren,43.0,1,1,1,1,1,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1155,2025,11,2025-06-29,Austrian Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1155,2025,11,2025-06-29,Austrian Grand Prix,131,mercedes,Mercedes,10.0,5,0,0,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1155,2025,11,2025-06-29,Austrian Grand Prix,9,red_bull,Red Bull,0.0,16,0,0,7,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1156,2025,12,2025-07-06,British Grand Prix,117,aston_martin,Aston Martin,8.0,7,0,0,9,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
